frame,english
Relative_time,The series of [Focal_occasion nuclear tests]in 1995 - 96 [Target prior][Landmark_occasion to China 's signature of the Comprehensive Test Ban Treaty ( CTBT )]may have resulted in a smaller and lighter warhead design for the new generation of intercontinental ballistic missiles ( ICBMs ) now under development .
Relative_time,Be [Target punctual][Landmark_occasion for meetings].
Relative_time,"In which case [Focal_participant she]might just as well be [Target punctual][Landmark_occasion for their mutually unwelcome assignation], rather than give him cause for further sarcasm at her expense ! "
Relative_time,The cities with their canals and [Target punctual][Focal_participant trams]are among the most pleasant and orderly in the world .
Relative_time,"His passion for , and expertise with oddballs has made his features very popular , and he is known as a thorough and [Target punctual][Focal_participant answerer of readers "" queries]. "
Relative_time,This will at least partially ensure a [Target punctual][Focal_occasion attendance]next time .
Relative_time,"The secretary of the college Georgina went to said she was a mature , [Target punctual][Focal_participant young girl]. "
Relative_time,"[Focal_participant Drew]became [Degree less][Target punctual], he muffed his lines , and was often replaced by an understudy . "
Relative_time,[Focal_participant You]are wonderfully [Target punctual].
Relative_time,[Focal_participant Renwick]was always [Target punctual].
Relative_time,` Thanks for being [Degree so][Target punctual].
Relative_time,"[Focal_occasion Service to your customers]should be reliable , attractive and [Target punctual], at acceptable fares and charges ; and the cost to the taxpayer should be reduced "" ( reprinted in MMC 1987 : 257 ) . "
Relative_time,"` Of all the people who have ever worked in the centre , [Focal_participant she]is most [Target punctual]and very reliable . "
Relative_time,He ensures that [Focal_occasion deliveries]are [Target punctual]and accounts paid on time .
Relative_time,Ancient and well-established episcopal churches tended to stabilize [Target subsequent][Focal_occasion urban development].
Relative_time,Chapman 's influence on the [Target subsequent][Focal_occasion development of football]is all-pervading .
Relative_time,[Target Subsequent][Focal_occasion economic development in these newly independent nations]was assisted by the overall growth of world trade and investment .
Relative_time,"For example , the battle over Duich Moss on Islay was not really about conservation versus jobs -- as [Target subsequent][Focal_occasion events]have proved -- but about saving embarrassment in high places . "
Relative_time,"From [Target subsequent][Focal_occasion events], it would appear that Mr. Marriott was given an appointment in electrical engineering . "
Relative_time,[Target Subsequent][Focal_occasion events]bore out my impression .
Relative_time,A question remains about the impact of this forceful intervention on the family and the caregivers and its significance for the [Target subsequent][Focal_occasion course of events in Michael 's life].
Relative_time,[Target Subsequent][Focal_occasion years of Tory rule]reduced the Labour establishment to frustration .
Relative_time,"Many of the nationalists abandoned the hopes of a popular movement , and in [Target subsequent][Focal_occasion years]came to rely upon forces other than popular struggle : Bismarck and the rulers of Prussia , and the House of Savoy . "
Relative_time,"[Target Subsequent][Focal_occasion years of the course]include historical and theoretical perspectives , comparative study of the main themes in international relations , in community conflict and in industrial conflict , and some particular case studies . "
Relative_time,"Kidder , Peabody recorded 125 acquisitions of small private garbage firms in America in 1985 , twice as many in [Target subsequent][Focal_occasion years]. "
Relative_time,The cDNAs which encoded octamer DNA binding proteins were identified by in vitro transcription of the cDNA inserts and [Target subsequent][Focal_occasion in vitro translation followed by EMSA as described in [ 17 ]].
Relative_time,"The Scottish Law Commission , for instance , criticised the previous test as being "" a judicial dispensing power exercised possibly in the light of [Focal_occasion unforeseeable events][Target subsequent]in date [Landmark_occasion to the contract]"" . "
Relative_time,"` The Character of Completeness , and your [Target subsequent][Focal_occasion book]with us , have both been bought by a firm in the States which sells textbooks to Harvard University . "
Relative_time,He devotes more space to a [Target subsequent][Focal_occasion altercation between Brown and an Israeli journalist].
Relative_time,"In a [Target subsequent][Focal_occasion discussion on 23 March], MacArthur advocated an early peace conference despite the problems that would arise from Soviet obstruction . "
Relative_time,This enabled the preservation of live programmes for [Target subsequent][Focal_occasion retransmission or sale to other countries].
Relative_time,The ones that are declared as inputting variables are used only for input and [Target subsequent][Focal_occasion use in expressions].
Relative_time,[Target Subsequent][Focal_occasion works designed by him]include the north range at Clare ( 1682-6 ) and probably the rebuilding of St Catharine 's College ( 1674-1704 ) .
Relative_time,In [Target subsequent][Focal_occasion fighting between Yugoslav federal troops and Slovenian soldiers]Defence Minister Fasslabend alleged repeated violations of Austrian airspace by Yugoslav federal military aircraft .
Relative_time,Over 30 Palestinians were wounded in [Target subsequent][Focal_occasion unrest].
Relative_time,"Thought has to be given to future integration at the initial design stage , otherwise [Target subsequent][Focal_occasion integration]will be very difficult and expensive . "
Relative_time,This was the decisive factor in determining Kenya 's [Target subsequent][Focal_occasion political and economic direction].
Relative_time,On several [Target subsequent][Focal_occasion Manhattan visits]I met Tom again and between visits we exchanged letters and limericks .
Relative_time,"[Target Subsequent]or alternative [Focal_occasion drinks]had to be paid for at saloon-bar prices , so Clive managed to turn a profit on the evening . "
Relative_time,"[Target Subsequent][Focal_occasion economic and political changes]such as the emergence of Pacific Basin industrial economies and especially developments in the USSR since 1985 , raise questions about the continuing validity of older explanatory typologies . "
Relative_time,They tested their model by observing the difference between the theoretical and market values of a firm 's P/E ratio and the share price progress in the [Target subsequent][Focal_occasion three months].
Relative_time,The group will meet on every [Target subsequent][Focal_occasion Friday].
Relative_time,[Target Subsequent][Focal_occasion IAEA inspections in Iran]revealed a wealth of new information related to the development and scale of Iran 's nuclear program .
Relative_time,"However , intense U.S. pressure for Iran to prove it had no secret atomic weapons program culminated in a toughly worded UN resolution in September 2003 , prompting a walkout and [Target subsequent][Focal_occasion freeze on nuclear inspections by Iran]."
Relative_time,"According to a [Target subsequent][Focal_participant report], an agreement was reached on restarting construction in 1987 , but was cancelled after the bombing ( 3029 ) ."
Relative_time,"Politically , the 1990s have been relatively quite times for the islands , although the divorce of Greek prime minister Andreas Papandreou and his [Target subsequent][Focal_occasion marriage to a much younger woman]caused consternation within conservative Greek society ."
Relative_time,"Theses identified in the Laming list ( Appendix 4 ) appear to show that [Focal_participant Leeds , Cambridge and St. Andrews Universities]were [Target tardy]in this respect . "
Relative_time,They have vigorously contested in court the Metropolitan 's assertion that [Focal_participant the Turkish government]was [Target tardy][Focal_occasion in pursuing its claim].
Relative_time,Quaker creditors showed great tolerance to [Focal_participant those][Focal_participant who]were [Target tardy][Focal_occasion in paying their bills].
Relative_time,[Focal_participant Yorkshire]may have been [Degree slightly][Target tardy][Focal_occasion in not monitoring his schoolboy progress].
Relative_time,"Peter Brock and Andy Rouse fought back to fourth place , following an incorrect tyre choice and [Target tardy][Focal_occasion pit stops]early on in the race . "
Relative_time,"Debenham & Freebody 's of Wigmore Street did so in 1920 , but not for [Target tardy][Focal_occasion payment of a long outstanding account]but for an order which the customer denied had ever been given . "
Relative_time,"Its policies , domestic and foreign -- not least its [Target tardy][Focal_occasion entry into the European Community in January 1973]-- have been largely a belated reaction to the original achievements of others . "
Relative_time,"The ECSC and EDC , it was believed , would finally consign the shibboleths of nationalism to a [Target tardy][Focal_occasion grave]. "
Relative_time,The extension of northern French influences from the Languedoc as a result of the Albigensian crusades may have contributed to this [Target tardy][Focal_occasion development].
Relative_time,Do please forgive this [Degree very][Target tardy][Focal_occasion reply].
Relative_time,"It was some moments before it occurred to any of them that it might well be Chris or the [Target tardy][Focal_participant boy from the bistro], harmlessly appealing for admission to his promised evening of jollity and sustenance . "
Relative_time,"It 's an excrescence , a monstrosity , some [Target tardy][Focal_occasion addition to the agenda]. "
Relative_time,"` Monsieur Dacourt , "" Francis announced in perfect English , ` I apologise for the [Target tardy][Focal_occasion arrival]and abrupt interruption of your eloquent speech by Akim and his cats . "
Relative_time,The production of up-to-date Class Lists has been delayed due to the [Target tardy][Focal_occasion response of teachers to requests for current details].
Relative_time,"The moves to help smaller firms were a ` somewhat [Target tardy][Focal_occasion recognition of the contribution small business makes]"" , Richard Brown , director of policy , claimed . "
Relative_time,So much has been written in recent years about Ralph Sarich 's Orbital two-stroke engine that [Focal_occasion our award for technical innovation]might appear [Degree somewhat][Target tardy].
Relative_time,"` [Focal_participant You]are [Target tardy], madam . "
Relative_time,Idealists could claim that [Focal_participant British policy]had been [Target tardy]and hesitant .
Relative_time,[Focal_occasion Their extensive military campaigns were][Target later][Focal_occasion chronicled by Homer in his epic poems The Odyssey and The Iliad].
Relative_time,"[Target Later], in 454 b.c. , [Focal_occasion the treasury was transferred to Athens and its deposits were used to finance the construction of many of the major buildings and temples of the Classical Age]."
Relative_time,He said that Oliver North of Iran-Contra notoriety thought he had erased his computer but that [Focal_occasion the information was][Target later][Focal_occasion retrieved for congressional committees to read].
Relative_time,"[Interval An instant][Target later][Focal_occasion a white-faced , hardbreathing policeman had opened the door , the candle wavering in his trembling hand]."
Relative_time,"Pickett , [Focal_occasion who was shot in the knee by the Secret Service][Target after][Landmark_occasion allegedly firing two shots outside the White House], used crutches to walk into the court ."
Relative_time,[Focal_occasion The president left][Target after][Landmark_occasion the diplomat arrived].
Relative_time,"More recently , [Focal_occasion South Africa began working more closely with the IAEA in 2004 , in order to monitor international smuggling of nuclear weapons materials], [Target after][Landmark_occasion investigations of a South African businessman exposed connections to the A.Q. Khan network]."
Relative_time,"[Focal_occasion Symptoms of illness do not appear]immediately but only [Target after][Landmark_occasion a delay , or `` incubation period , '' that may last for days to weeks]."
Relative_time,"`` The General Assembly should set aside money for a new state health lab , millions of doses of antiviral drugs and a fund to [Focal_occasion help meet basic needs][Target after][Landmark_occasion a disaster], a legislative panel recommended Thursday ."
Relative_time,"[Focal_occasion The General Assembly has worked to improve its response to potential terrorist attacks][Target after][Landmark_occasion the Sept. 11, 2001 , attacks and the ensuing anthrax scares]."
Relative_time,"[Focal_occasion Part of the answer], Chafee said , [Focal_occasion might be giving more flexibility with the money , rather than more funds , Chafee suggested][Target after][Landmark_occasion the hearing]."
Relative_time,"`` [Focal_occasion Four Aberdeen Proving Ground employees were taken to a local hospital yesterday][Target after][Landmark_occasion a report of a chemical leak , the third incident in about a week during which workers were at risk of exposure to lethal substances at the Army base in Harford County]."
Relative_time,"[Focal_occasion Part of the answer], Chafee said , [Focal_occasion might be giving more flexibility with the money , rather than more funds , Chafee suggested][Target after][Landmark_occasion the hearing]."
Relative_time,"[Target After][Landmark_occasion they lost Jerusalem], [Focal_occasion a Mongol invasion swept through], and in 1244 the Mameluke dynasty of Egypt took control , ruling Jerusalem for the next 250 years ."
Relative_time,"[Target After][Landmark_occasion Jesus 's crucifixion], [Focal_occasion harsh Roman rule continued until a.d. 66 , when the Jews rebelled]."
Relative_time,"Jesus 's entry into the Temple caused a commotion ; [Target after][Landmark_occasion the Passover dinner][Focal_occasion he was arrested by the temple priests , who were under direct Roman rule]."
Relative_time,"[Focal_occasion The plant 's construction was halted in 1987], [Target after][Landmark_occasion the Soviet Union became involved in Chemical Weapons Convention ( CWC ) -related negotiations], so it never produced any CW agents ."
Relative_time,"Farther south in Crete , [Focal_occasion the Minoan culture developed][Target after][Landmark_occasion 2000 b.c.][Focal_occasion into the most significant of its age], spreading its influence throughout the region by trade and diplomacy ."
Relative_time,"AMMAN , Jordan ( AP ) U.S. Representative Tony Hall arrived in Jordan on Saturday en route to Iraq , where [Focal_occasion he is expected to look into the plight of Iraqis][Target after][Landmark_occasion nearly 10 years of U.N. trade sanctions]."
Relative_time,"In animal efficacy studies , [Focal_occasion Anthim]demonstrated complete protection against an anthrax spore challenge with a single prophylactic dose and has [Focal_occasion shown significant protection when administered][Interval up to two days][Target after][Landmark_occasion a lethal challenge.]( Pharmabiz.com , 26Jun06 ) ( Link )"
Relative_time,"Moreover , he said , technology now exists for [Focal_occasion stealing corporate secrets][Target after][Landmark_occasion they 've been `` erased '' from a computer 's memory]."
Relative_time,"Also , the duty of area patrols is to discover new paths and shelters in the area in order [Focal_occasion to hide fighters][Target after][Landmark_occasion a Jihad operation against the enemy]."
Relative_time,"Immediately [Target after][Landmark_occasion the interview], [Focal_occasion he was apprehended again by the Jordanian authority]. ]"
Relative_time,"[Target After][Landmark_occasion the cleaning in AlbuFahd], [Focal_occasion the brothers killed three of the spies in his tribe], and for the first time there was no reaction against the brothers , but instead he came to them , asking for forgiveness , and he 's ready to cooperate ."
Relative_time,"[Target After][Landmark_occasion that][Focal_occasion he announced his repentance at the mosque twice in front of Albu'Ubaid tribe], denouncing who joins the police and army , and sorry for all he 's done , without any pressure or threats from the brothers ."
Relative_time,"During World War II , the church was turned into a club for Japanese officers ; [Focal_occasion it was restored][Target after][Landmark_occasion the war]."
Relative_time,Cornell found a number of employment options that [Focal_occasion he never dreamed existed][Target after][Landmark_occasion a work - site injury forced him out of his job at a foundry].
Relative_time,"[Target After][Landmark_occasion Maureen 's job coach taught her how to do her job in a restaurant], [Focal_occasion we helped Maureen step out of the shadow sometimes cast over people with physical and mental disabilities and find a fulfilling job smack dab in the middle of society]."
Relative_time,"Older kids , like [Focal_occasion Tracy and Kerry , left homeless][Target after][Landmark_occasion a recent murder - suicide in Indianapolis claimed Mom and Dad]."
Relative_time,Canada 's merchandise exports and imports posted increases in February as [Focal_occasion automobile assembly lines stepped up production][Target after][Landmark_occasion shutdowns in January].
Relative_time,"[Target After][Landmark_occasion dinner], a glass of Madeira or port is recommended to round off the meal ."
Relative_time,[Focal_occasion I learned][Target after][Landmark_occasion I got married]
Relative_time,"At least 3 cats are unaccounted for , but [Target after][Landmark_occasion a search of the house], [Focal_occasion the cats were not believed to have been inside at the time the fire started]."
Relative_time,"South Africa acceded to the Treaty on the Non - Proliferation of Nuclear Weapons ( NPT ) as a non - nuclear weapon state in 1991 , and [Focal_occasion International Atomic Energy Agency ( IAEA ) inspectors][Target subsequently][Focal_occasion verified the completeness of its nuclear dismantlement]."
Relative_time,"[Focal_participant Jerusalem][Focal_occasion submitted peaceably]to the rule of the Greeks in 332 b.c. under Alexander the Great and , [Target subsequently], [Focal_occasion to his Hellenistic successors as well as the Egyptian Ptolomeys and the Syrian Seleucids]."
Relative_time,"Construction on Hoover Dam ( originally Boulder Dam , [Target subsequently][Focal_occasion renamed for the president who authorized the project]) began in 1931 in a canyon 45 miles ( 72 km ) southeast of Las Vegas ."
Relative_time,-- [Focal_occasion Students should move up the educational ladder][Target as][Landmark_occasion their academic potential allows].
Relative_time,"[Focal_occasion Iran has begun preliminary work to install thousands of centrifuges at its uranium enrichment facility][Target as][Landmark_occasion a dispute roiled over whether the International Atomic Energy Agency was receiving the access it wants to monitor the site], wire services reported today ( see GSN , Feb. 1 ) ."
Relative_time,What accounts for the results of [Target recent][Focal_occasion decades]?
Relative_time,"Thus at the [Target recent][Focal_occasion governors ' conference on education], Gov. Bill Clinton of Arkansas announced that `` this country needs a comprehensive child-development policy for children under five ."
Relative_time,The one exception to this [Target recent][Focal_participant trend]was the defeat of 13 of the 52 freshman Republicans brought into office in 1980 by the Reagan revolution and running for re-election in 1982 .
Relative_time,The SRI has allegedly taken in Iraqi scientists prior to the [Target recent][Focal_occasion Gulf War].
Relative_time,"[Target Recent][Focal_occasion business projections]for Las Vegas predict challenges ; tourism revenues must increase substantially to sustain what is already built , while actual figures show visitation as steady or declining ."
Relative_time,In a [Target recent][Focal_occasion interview]with Al-Jazeera he spoke against the Arab regimes .
Relative_time,"Macau 's population is estimated at around 450,000 , an appallingly high figure for such a small area ; [Target recent][Focal_participant land reclamation]has eased the situation to some extent ."
Relative_time,She bore upon her aquiline and emaciated face the traces of some [Target recent][Focal_occasion tragedy].
Relative_time,"[Target Last][Focal_occasion year]catastrophe losses totaled $ 5 million , when net was $ 235.5 million , or $ 2.07 a share ."
Relative_time,"In the latest quarter , Aetna had a $ 23 million loss on its auto / homeowners line , compared with earnings of $ 33 million [Target last][Focal_occasion year]."
Relative_time,"In the nine months , net rose 4.3 % to $ 525.8 million or $ 4.67 a share , from $ 504.2 million , or $ 4.41 a share , [Target last][Focal_occasion year]."
Relative_time,"Two smaller `` cascades '' of centrifuges have been operating in above-ground buildings at the site since [Target last][Focal_occasion year], and a smaller set of machinery has been tested underground since November without using any uranium gas , according to AP ( George Jahn , Associated Press / Houston Chronicle , Feb. 2 ) ."
Relative_time,"The chairman of the Department of Medicine at Sydney Hospital , John Graham , told a biosecurity workshop [Target last][Focal_occasion week]that he had appealed to the Federal Government to remove the hospital from state control and declare it a ' national security hospital ' ."
Relative_time,"The device , called a Mubtakker -- Arabic for `` invention '' -- has been at the center of a media firestorm since it was written about in an excerpt from a book extract published by Time magazine [Target last][Focal_occasion week]."
Relative_time,The convention was adopted by the UN General Assembly in April [Target last][Focal_occasion year]on Russia 's initiative .
Relative_time,"In the 1960s , Ferndale resident Jack Alderson commanded a group of light tugs that made trips to the islands that [Target last][Focal_occasion week]were declared a monument , as well as other remote atolls in the region ."
Relative_time,"The [Target last][Focal_participant visitor]was then- U.S. Rep . Bill Richardson of New Mexico , who went to help a pair of U.S. oilmen in diplomatic trouble ."
Relative_time,"They bombed the Bogota offices [Target last][Focal_occasion month], destroying its computer and causing $2.5 million in damage ."
Relative_time,"I just saw on the news [Target last][Focal_occasion night]that they said the average time a sentenced murderer , you know , is in jail is two years before he 's paroled and a rapists is like six months and a burglar is like two months ."
Relative_time,"[Landmark_occasion [Targ]et Last][Focal_occasion year], Goodwill helped 3,300 people find jobs that increased their self - sufficiency ."
Relative_time,Remember what she said in my [Target last][Focal_participant letter]?
Relative_time,"[Target Last][Focal_occasion year], Goodwill placed 511 people in jobs , more than double the number we placed in 1993 ."
Relative_time," They 've worked extremely hard now for six days but probably [Focal_occasion their most herculean effort]was [Target last][Landmark_occasion night], '' My Koperberg said ."
Relative_time,"According to witness reports , the home owners had a new water heater installed just [Target last][Focal_occasion week], but it is not known if the fire was caused by the heater ."
Relative_time,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the [Target past][Focal_occasion half century]."
Relative_time,"In every presidential election over the [Target past][Focal_occasion half century], except for the Goldwater presidential candidacy , the GOP has captured a greater percentage of the major-party popular vote for president than it has of congressional seats or the popular vote for Congress ."
Relative_time,There is neither mystery nor paradox in the fact that as educational expenditures ( in real terms ) have increased sharply in the [Landmark_occasion [Targ]et past][Focal_occasion quarter-of-a-century]-- we now spend more per pupil than any other country in the world -- educational performance has declined .
Relative_time,"First , why ticket splitting has increased and taken the peculiar pattern that it has over the [Target past][Focal_occasion half century]: Prior to the election of Franklin Roosevelt as president and the advent of the New Deal , government occupied a much smaller role in society and the prisoner 's dilemma problem confronting voters in races for Congress was considerably less severe ."
Relative_time,"`` The installation of monitoring systems and surveillance is taking place correctly and in the [Target past][Focal_occasion days], the monitoring system has been strengthened , and there is no problem regarding this issue between Iran and the agency , '' the official added ( Reuters / New York Times , Feb. 2 ) ."
Relative_time,"While China has publicly declared to be consistently in compliance with the BTWC , [Target past][Focal_participant U.S. government reports]have alleged that China not only has a small - scale offensive biological weapons program , but has also transferred controlled biological weapons - related items to nations of proliferation concern such as Iran ."
Relative_time,Paula_Zahn : Where bird flu has in the [Target past][Focal_occasion two years]killed at least sixty-two people .
Relative_time,"Over the [Target past][Focal_occasion six months], six journalists have been killed and 10 kidnapped by drug traffickers or leftist guerrillas -- who often are one and the same -- in Colombia ."
Relative_time,"Over the [Target past][Focal_occasion 12 years], at least 40 journalists have died there ."
Relative_time,"New construction in the [Target past][Focal_occasion 10 years]has changed the city 's skyline ; with new , glittering hotels and highrise apartment blocks , the city is beginning to look a little more like Hong Kong ."
Relative_time,"The Iraqi government has agreed to let U.S. Rep . Tony Hall visit the country [Target next][Focal_occasion week]to assess a humanitarian crisis that has festered since the Gulf War of 1990 , Hall 's office said Monday ."
Relative_time,"One expert , whose job is so politically sensitive that he spoke on condition that he would n't be named or quoted , said the expected influx of East European refugees over the [Target next][Focal_occasion few years]will greatly increase the chances of computer-maintenance workers , for example , doubling as foreign spies ."
Relative_time,"The [Target next][Focal_occasion morning]his households and neighbors started talking to the tribe saying it was the national guards , they added that they heard some of them speaking English , meaning that the Americans are the ones who took Abu Dhari ( Sheik Nasr al-Fahdawi ) ."
Relative_time,Exactly because it 's not [Target next][Focal_occasion day]they have the start the trial which is X number of months and just prolongs the situation that much more .
Relative_time,""" Well , what is the [Target next][Focal_occasion step]? """
Relative_time,"With temperatures in the high 30 degree Celsius range and winds around 50 km/h ( 31 Mph ) , fire fighters are bracing for the worst in the Blue Mountains over the [Target next][Landmark_occasion few days]."
Relative_time,""" The [Target next][Focal_occasion step]is the note received by Garcia at the dinner ."
Relative_time,"In the [Target latest][Landmark_occasion quarter], [Focal_occasion Aetna had a $ 23 million loss on its auto / homeowners line], compared with earnings of $ 33 million last year ."
Relative_time,"Additionally , I am sending traditional background materials on the Museum and the two [Target latest][Focal_participant issues of our Previews Magazine]detailing upcoming events , exhibitions , and educational programs ."
Relative_time,The [Target latest][Focal_participant approach]is perhaps the best of the post-mob era : the comprehensive resort .
Relative_time,"There 's nothing they like better than having a good chat about the [Target latest][Focal_participant bit of gossip]: who is doing what , where , and why ."
Relative_time,Then we went out for a [Target late][Focal_occasion swim].
Relative_time,"But [Landmark_occasion he]was as cunning as he was cruel , and at the first whisper of [Target coming][Focal_occasion trouble]he had secretly conveyed his treasures aboard a ship which was manned by devoted adherents ."
Relative_time,"[Focal_occasion Day][Target succeeded][Landmark_occasion day], and my friend took no step forward ."
Taking_time,"In serious cases results can be produced more quickly , but in the case of organic pollutions [Activity the analysis itself][Target takes][Time_length five days]."
Taking_time,[Activity The whole action]must [Target take][Time_length no more than five seconds].
Taking_time,That 's usually [Time_length how long]it [Target takes][Activity for the temblors to pass].
Taking_time,It 's hard to accept that [Activity it]'s over and only [Target took][Time_length 15 seconds].
Taking_time,"[Activity A series of 5,000 or so changes]is a `` peal '' and [Target takes][Time_length about three hours]."
Taking_time,"[Activity The facility , which was designed to destroy 350 tons of nerve agent yearly utilizing hydrolysis followed by incineration], cost 50 million rubles and [Target took][Time_length more than three years][Activity to build]."
Taking_time,It does n't [Target take][Time_length long][Activity to create the calc sheets].
Taking_time,It [Target takes][Time_length a long time][Agent for him][Activity to gain the self - confidence to work elsewhere in the community].
Taking_time,"Shenzhen is easy to reach - the KCR commuter train runs throughout the day , [Activity the trip][Target taking]about [Time_length 40 minutes]."
Taking_time,Turbo Cat ferries leave the China Hong Kong City ( CHKC ) terminal twice a day ; [Activity the journey][Target takes][Time_length two hours].
Taking_time,"Citibus also travels to Guangzhou from CHKC ; there are [Activity five round-trips a day], [Target taking][Time_length 3 1/2 hours]."
Taking_time,"To get here , follow the path from the southwest end of Discovery Bay ; [Activity the walk][Target takes][Time_length about 30 minutes]."
Taking_time,[Activity The 40 - mile trip][Target takes][Time_length about an hour].
Taking_time,It did n't [Target take][Time_length long][Activity for the city to establish itself as a wild- West town with an `` anything goes '' attitude].
Taking_time,It could [Target take][Time_length at least five days][Activity before the fire can be brought under full control].
Taking_time,Authorities say [Activity the investigation into how it started]may [Target take][Time_length up to three days][Activity to finish].
Taking_time,It could [Target take][Time_length several weeks][Activity before the fire is completely extinguished].
Taking_time,There is neither mystery nor paradox in the fact that as [Activity educational expenditures ( in real terms ) have increased sharply][Target in][Time_length the past quarter-of-a-century]-- we now spend more per pupil than any other country in the world -- educational performance has declined .
Taking_time,[Target In][Time_length that time]more than 1.2 million jobs have been created and the official jobless rate has been pushed below 17 % from 21 % .
Taking_time,"[Target In][Time_length the short while since Goodwill helped him find his job], [Activity Robert has learned to thoroughly clean a motel room in about 40 minutes]."
Taking_time,The [Attribute [Targe]t rapid][Activity changes in Eastern Europe][Time towards the end of 1989]began to culminate in independent calls for foreign troop withdrawals from the countries concerned .
Taking_time,"Second , the political response to a [Attribute [Targe]t rapid][Activity deterioration in the economy]implies a greater probability of a coup d'état or a battening down of the hatches by the government ."
Taking_time,The [Degree very][Attribute [Targe]t rapid][Activity expansion of the education system]has left support systems running to catch up .
Taking_time,"Taking the game in 1986 , Lea-Anna 's first handicap was 36 , but [Activity her progression]has been [Degree extremely][Attribute [Targe]t rapid]and she is currently playing off 15 ."
Taking_time,"If in Japan the railway symbolized [Agent the country 's][Attribute [Targe]t rapid][Activity response to Western power and influence], Chinese resistance to the West was characterized by an often violent antipathy to railways ."
Taking_time,"The staccato of the oboe is very telling , and [Degree fairly][Attribute [Targe]t rapid][Activity reiteration]is within its powers ."
Taking_time,"More importantly , few coins of the house of Theodosius have been recorded , indicating a [Degree fairly][Attribute [Targe]t rapid][Activity end to the occupation]."
Taking_time,"The German and Italian support restored the strength of the rebels and was eventually decisive , while Soviet intervention led to a [Attribute [Targe]t rapid][Activity expansion of the previously weak Spanish Communist Party]."
Taking_time,A shortage of jobs for young researchers is partly responsible -- but another important factor is the [Degree too][Attribute [Targe]t rapid][Activity expansion of the universities]
Taking_time,[Activity Westward extension]was [Attribute [Targe]t rapid]until the formation of the main group of laterals round the House Hills ( 2-4 on Fig. 8.22 ) .
Taking_time,These findings indicate that nociceptive neurones control mechanisms of defence against acute injury but are not required for [Attribute [Targe]t rapid][Activity repair of injured mucosa].
Taking_time,"ets- 1 , ets- 2 and ese- 1 / esx . Smad 7 was of particular interest as it belongs to the inhibitory Smads , which can counteract TGF?-induced gene activation [ 23 ] . [Activity The response of the smad 7 gene to TGF?]is [Degree unusually][Attribute [Targe]t rapid][ 24 ] which is believed to stem from the peculiar nature of the Smad 7 promoter that contains a "" perfect "" Smad binding site [ 25 ] . Another inhibitory Smad protein is Smad 6 ."
Taking_time,"Irrespective of the upstream mechanism of FFA and CD 36 interaction , our results demonstrate [Degree very][Attribute [Targe]t rapid][Activity activation of a well-characterized intracellular kinase cascade of proapoptotic signaling]."
Taking_time,The advent of [Attribute [Targe]t rapid][Activity tests for diagnosing HIV infection]represents one part of the solution .
Taking_time,Its high rate of return combined with its increasing share of total investment meant that information technology has been a major contributor to the [Attribute [Targe]t rapid][Activity economic growth][Duration since 1995].
Taking_time,"In fact , a supplier that attempts to provide [Attribute [Targe]t rapid][Activity replenishment]without any other innovations may end up performing poorly from the perspective of its retail customers ."
Taking_time,"[Activity The ERCA amplification reaction]is [Attribute [Targe]t rapid], generating signal in as little as 10 minutes , and is incubated at a single temperature ."
Taking_time,"[Activity This response]was [Attribute [Targe]t rapid], occurring within 0 . 5 hours of endotoxin administration , and biphasic ."
Taking_time,"[Activity The reaction of F 158 A with nitrocefin]was [Degree so][Attribute [Targe]t rapid], we could not determine a K S value for this mutant ."
Taking_time,"In Europe people had time to contemplate the area before settling on an appropriate name ; in the United States , where [Activity settlement]was [Degree more][Attribute [Targe]t rapid], names often had to be chosen without delay ."
Taking_time,"The RAPD technique [ 9 10 ] , provides a convenient and [Target rapid][Activity assessment of the differences in the genetic composition of the related individuals]and has been employed in a large number of plants for the determination and assessment of genetic diversity ."
Taking_time,"Partly as a result of the shortcomings in the Nuclear Non - Proliferation Treaty ( NPT ) safeguards system -- which allowed the [Target rapid][Activity development of the Iraqi nuclear program in the 1970s and North Korea 's in the 1990s]to go largely undetected -- and partly by assessing Iran 's intentions , the international community and the International Atomic Energy Agency ( IAEA ) have increased their scrutiny of Iran 's activities over the last several years ."
Taking_time,"Although in 88 b.c. , Mithradates made a [Target swift]and successful [Activity raid from the East across Asia Minor and the Aegean Islands], the next major power change brought influence from the West ."
Taking_time,"But because these claims are more difficult to evaluate and have been [Activity coming in][Degree more][Target slowly], the company has no estimate of the impact of the earthquake on fourth - quarter results ."
Taking_time,"Although the islands saw little action , as the war went on they could see that [Agent Athens]was [Target slowly][Activity losing its power]."
Taking_time,"As corporations moved in and [Activity the mob was][Target slowly][Activity pushed out], a new Las Vegas emerged ."
Taking_time,Fossils tell an obscure story of [Agent man 's][Target slow]and sporadic [Activity development].
Taking_time,Both young and old go through ballet - like movements in [Target slow][Activity motion]to discipline the mind and body .
Taking_time,"[Activity The Greek Hellenistic Empire]was [Target gradually], and peacefully , [Activity absorbed into the Roman Empire]."
Taking_time,[Activity It][Target quickly][Activity spread to the first floor where the main bathroom was destroyed].
