frame,english,gemini_swedish
Relative_time,"[Focal_occasion The diplomacy]which must have [Target preceded][Landmark_occasion this match], and Cnut 's desire for it , imply worries about Robert 's attitude which were to prove well founded . ","[Focal_occasion Diplomatin] som måste ha [Target föregått][Landmark_occasion denna match], och Knuts önskan om den, antyder farhågor om Roberts attityd som skulle visa sig vara välgrundade."
Relative_time,"None the less , such a mass of available material has made nonsense of the old dream that [Landmark_occasion historical judgment]might , in principle , be [Target preceded][Focal_occasion by a complete survey of every available piece of evidence]. ",Icke desto mindre har en sådan mängd tillgängligt material grusat den gamla drömmen att [Landmark_occasion historisk bedömning] i princip skulle kunna [Target föregås][Focal_occasion av en komplett översikt över varje tillgängligt bevis].
Relative_time,"[Landmark_occasion The 6.45 screening]will be [Target preceded][Focal_occasion by a short film ` Writing in the Sands "" by Amber Film Productions]. ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,[Landmark_occasion The firing]is both [Target preceded]and followed [Focal_occasion by blatant cronyism].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,[Landmark_occasion The visit to France]had been [Target preceded]in January [Focal_occasion by a brief stopover in the United Kingdom en route to the UN Security Council summit].,[Landmark_occasion Besöket i Frankrike] hade [Target föregåtts] i januari [Focal_occasion av en kort mellanlandning i Storbritannien på väg till toppmötet i FN:s säkerhetsråd].
Relative_time,"Translated into disciplinary terms , [Focal_occasion the study of international economic geography]should [Target precede][Landmark_occasion social geography and town planning]. ","Översatt i disciplinära termer, [Focal_occasion studiet av internationell ekonomisk geografi] bör [Target föregå][Landmark_occasion socialgeografi och stadsplanering]."
Relative_time,[Focal_occasion The declaration of intent][Focal_occasion which][Target precedes][Landmark_occasion these vows]implies a similar level of commitment and flexibility .,[Focal_occasion Avsiktsförklaringen][Focal_occasion som][Target föregår][Landmark_occasion dessa löften] innebär en liknande nivå av engagemang och flexibilitet.
Relative_time,"It involves [Landmark_occasion an arduous ten kilometre run][Target preceded][Focal_occasion by a long assault course], against the clock , finishing with a shoot on the firing range . ","Det innefattar [Landmark_occasion en mödosam tiokilometerslöpning][Target föregås][Focal_occasion av en lång hinderbana], mot klockan, och avslutas med en skjutning på skjutbanan."
Relative_time,Yet [Landmark_occasion the broader developments]were in some ways [Target preceded][Focal_occasion by an important new kind of cultural formation which has to be distinguished from national groups].,Ändå [Landmark_occasion den bredare utvecklingen] var på vissa sätt [Target föregicks] [Focal_occasion av en viktig ny typ av kulturell formation som måste särskiljas från nationella grupper].
Relative_time,"According to what has been previously mentioned , than AL-QAEDA secures the pledge of its followers , which includes [Landmark_occasion commitment to its policies and objectives][Target preceded][Focal_occasion by the commander 's ( Amir ) pledge].","Enligt vad som tidigare har nämnts, så säkrar AL-QAEDA sina följares trohet, vilket inkluderar [Landmark_occasion engagemang för dess politik och mål][Target föregått][Focal_occasion av befälhavarens (Amir) löfte]."
Relative_time,There is a further important refinement to the [Target preceding][Focal_occasion discussion]that must now be addressed .,Det finns en ytterligare viktig precisering till den [Target föregående][Focal_occasion diskussion] som nu måste tas upp.
Relative_time,"To conclude , it would be useful to reconsider these categories in the light of the [Target preceding][Focal_occasion discussion]. ",Sammanfattningsvis skulle det vara användbart att ompröva dessa kategorier i ljuset av den [Target föregående][Focal_occasion diskussion].
Relative_time,"The [Target preceding][Focal_occasion discussion]applies not only to jurisdictional errors of law but to all heads of illegality which render a decision ultra vires , including breach of natural justice . ","Den [Target föregående][Focal_occasion diskussionen]gäller inte bara behörighetsfel utan alla grunder för olaglighet som gör ett beslut ultra vires, inklusive brott mot rättssäkerhetsprinciperna."
Relative_time,"It may be useful at this stage to attempt a schematic synopsis of some of the points raised in the [Target preceding][Focal_occasion discussion], a map showing certain potentially fruitful sites of struggle . ","Det kan vara användbart i detta skede att försöka ge en schematisk sammanfattning av några av de punkter som tagits upp i den [Target föregående][Focal_occasion diskussionen], en karta som visar vissa potentiellt fruktbara stridsplatser."
Relative_time,All of the [Target preceding][Focal_occasion discussion and recommendations]have implications not only for the content of Primary Language courses but also for their organisation .,Alla de [Target föregående][Focal_occasion diskussionerna och rekommendationerna] får följder inte bara för innehållet i modersmålskurser utan också för deras organisation.
Relative_time,Most of the [Target preceding][Focal_occasion discussion]deals with accommodation and adaptation at the phonological level .,Största delen av [Target preceding][Focal_occasion diskussionen] handlar om ackommodation och adaptation på den fonologiska nivån.
Relative_time,"However , it will have become clear from the [Target preceding][Focal_occasion discussion]that purely convergent or transform movement is unlikely to occur except along short sections of a plate boundary . ","Emellertid, det torde ha framgått ur den [Target föregående][Focal_occasion diskussionen] att rent konvergent eller transform rörelse sannolikt inte förekommer utom längs korta sektioner av en plattgräns."
Relative_time,Christmas in the music business brings a retrospective look at the best and worst moments of the [Target preceding][Focal_occasion year].,Julen inom musikbranschen medför en tillbakablick på de bästa och sämsta ögonblicken under det [Target föregående][Focal_occasion år].
Relative_time,"However , problems stemming from its lack of use in the [Target preceding][Focal_occasion year]became apparent later . ","Emellertid, problem som härrörde från dess bristande användning under det [Target föregående][Focal_occasion året] blev uppenbara senare."
Relative_time,But the world of chapter 26 is not only familiar to us from the [Target preceding][Focal_occasion chapters of Genesis].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"MARCH quarter results for the six gold mines in the Gold Fields of South Africa stable , are down marginally on the [Target preceding][Focal_occasion quarter]. ","Resultaten för marskvartalet för de sex guldgruvorna i Sydafrikas guldfält är stabila, men är marginellt ned jämfört med det [Target föregående][Focal_occasion kvartal]."
Relative_time,The concept of a separation of science from religion during the seventeenth century implies that during [Target preceding][Focal_occasion centuries]there had been a fusion .,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"The longer the [Target preceding][Focal_occasion REM sleep period]before the awakening , the larger the number of words the subjects tended to use . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"Speaker J , in his [Target preceding][Focal_occasion contribution], has talked about the money received for his work at a particular point in the past . ","Talare J, i sitt [Target föregående][Focal_occasion bidrag], har talat om pengarna som mottagits för sitt arbete vid en viss tidpunkt i det förflutna."
Relative_time,"When participant M speaks again near the end , she does not return to her ` holiday "" or ` Old Aberdeen "" , but makes her contribution relate closely to L's immediately [Target preceding][Focal_occasion remarks]. ","När deltagare M talar igen mot slutet, återgår hon inte till sin ""semester"" eller ""Gamla Aberdeen"", utan får sitt bidrag att nära anknyta till L:s omedelbart [Target föregående][Focal_occasion uttalanden]."
Relative_time,"The material in the [Target preceding][Focal_occasion section]will be seen by some as both uncontroversial and trivial , but it forms a basic backcloth for the argument being developed in this book . ","Materialet i det [Target föregående][Focal_occasion avsnittet] kommer att ses av vissa som både okontroversiellt och trivialt, men det utgör en grundläggande bakgrund för argumentet som utvecklas i denna bok."
Relative_time,This explanation is consistent with the finding that monitoring latencies were considerably slower in the two conditions where [Target preceding][Focal_occasion words]were of considerably less help in predicting target words .,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,But this renewed social concern benefitted from the lessons of the [Target preceding][Focal_occasion decades]by being more realistic -- and so arguably achieving more .,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"Cohesive markers are not always necessary , but where you find sentences without evident markers , it may be useful to inspect them closely to be certain that the relationship with the [Target preceding][Focal_occasion sentence]is sufficiently clear . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"The [Target preceding][Focal_occasion chapter]concentrated on party divisions at the level of the elite , looking at the structure of Parliamentary politics under William and Anne and the nature of the ideological disputes between Whigs and Tories . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"Arab rule , like that of the [Target preceding][Focal_occasion conquerors], meant involvement in the wider fortunes of empires and dynasties around the Mediterranean . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,But the Pisan ordeal had shocked Pound into recovering a compassion and tenderness which we look for mostly in vain in the Pound of [Focal_occasion the years][Target preceding].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"` Increases are based on retail price rises at the [Target preceding][Focal_occasion September], "" said Mr Brooke . ","Ökningar baseras på detaljhandelsprisökningar vid [Target föregående][Focal_occasion september], "" sade herr Brooke ."
Relative_time,"Only 343 cases were diagnosed and reported in 1991 ( provisional data ) in men aged 15 years or over , fewer than in any of the [Target preceding][Focal_occasion 10 years]. ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"In [Focal_occasion the days][Target preceding][Landmark_occasion the ceremony]Shinto and military targets had been bombed or attacked with homemade rockets , resulting in the death of a policeman on Nov. 2 . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"In [Focal_occasion disturbances][Target preceding][Landmark_occasion the takeover], the former Prime Minister V. P. Singh had been briefly arrested near Ayodhya on Oct. 29 after protesting against moves to build a Hindu temple on the site . ",Under [Focal_occasion oroligheter][Target inför][Landmark_occasion övertagandet] hade den förre premiärministern V. P. Singh gripits kortvarigt nära Ayodhya den 29 oktober efter att ha protesterat mot planer att bygga ett hinduiskt tempel på platsen.
Relative_time,"Valentinian 's immediate successor , Petronius Maximus , was killed in [Focal_occasion the commotion][Target preceding][Landmark_occasion the Vandal sack of Rome in 455]. ","Valentinianus' närmaste efterträdare, Petronius Maximus, dödades i [Focal_occasion tumultet][Target som föregick][Landmark_occasion vandalernas plundring av Rom år 455]."
Relative_time,The pre-head is composed of all the unstressed syllables in [Focal_occasion a tone-unit][Target preceding][Landmark_occasion the first stressed syllable].,Prehuvudet består av alla obetonade stavelser i [Focal_occasion en tonenhet][Target före][Landmark_occasion den första betonade stavelsen].
Relative_time,In the first place [Focal_occasion the setting up of machinery for examination and selection][Target predates][Landmark_occasion the creation of means to plan and develop curriculum].,Till att börja med [Focal_occasion installationen av maskiner för granskning och urval][Target föregår][Landmark_occasion skapandet av medel för att planera och utveckla läroplaner].
Relative_time,"As at other sites , [Focal_occasion the trace metal contamination -- first lead , then zinc --][Target predated][Landmark_occasion the onset of acidification][Interval by a few decades]. ","Som på andra platser, [Focal_occasion spårmetallföroreningen -- först bly, sedan zink --][Target föregick][Landmark_occasion inledningen av försurningen][Interval med några årtionden]."
Relative_time,[Focal_occasion Only the older dons][Target predated][Landmark_occasion Boris].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,[Focal_occasion Nuclear nervousness][Target predates][Landmark_occasion Chernobyl]; but what happened there greatly strengthened it .,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,[Focal_occasion Many of the differences identified][Target predate][Landmark_occasion the emergence of any specific schizophrenic symptoms].,[Focal_occasion Många av de identifierade skillnaderna][Target föregår][Landmark_occasion uppkomsten av några specifika schizofrena symptom].
Relative_time,"The economy was in a less parlous state than it appeared and [Focal_occasion economic recovery]really [Target predated][Landmark_occasion the establishment of the Federal Republic], though it took some time for full employment to appear . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"They stressed German title to the lands of Pomerania , Silesia and central Poland , saying that [Focal_occasion German settlement]had [Target predated][Landmark_occasion Slav settlement]. ","De betonade tysk överhöghet till områdena Pommern, Schlesien och centrala Polen, och sade att [Focal_occasion tysk bosättning]hade [Target föregått][Landmark_occasion slavisk bosättning]."
Relative_time,[Landmark_occasion This story]is [Target predated][Focal_occasion by a legend about a giant who kept pigs on Penhill before the founding of the abbey at Jervaulx in 1156].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"A single browser , the limpet Patinigera polaris , lived mainly below low-tide mark but emerged to scour the whole zone ; [Landmark_occasion those close to sea level]were [Target predated][Focal_occasion by dominican gulls Larus dominicanus]. ","En enda betare, patellidan Patinigera polaris, levde huvudsakligen under lågvattenmärket men dök upp för att beta av hela zonen; [Landmark_occasion de nära havsnivån] blev [Target predaterade] [Focal_occasion av dominikanska måsar Larus dominicanus]."
Relative_time,"The first truly indigenous press was almost certainly that of Egypt , which began to appear during the nineteenth century ; but [Focal_occasion it][Target predated][Landmark_occasion black Africa 's press][Interval by only a few years]. ","Den första verkligt inhemska pressen var nästan säkert Egyptens, som började dyka upp under artonhundratalet; men [Focal_occasion den][Target föregick][Landmark_occasion svarta Afrikas press][Interval med endast några få år]."
Relative_time,[Focal_occasion The asylums]had of course [Interval long][Target predated][Landmark_occasion the bifurcation of health and welfare in the centralized system].,[Focal_occasion Asylerna] hade naturligtvis [Interval länge][Target föregått][Landmark_occasion uppdelningen av hälsa och välfärd i det centraliserade systemet].
Relative_time,"Because [Focal_occasion these cycles][Target predate][Interval by centuries][Landmark_occasion the era of realism], Barth has managed to side-step the issue of narrative truth and retain some notion of the marvellous . ","Eftersom [Focal_occasion dessa cykler][Target föregår][Interval med århundraden][Landmark_occasion realismens era], har Barth lyckats kringgå frågan om narrativ sanning och behålla en viss föreställning om det förunderliga."
Relative_time,"Mr Baker said it would be ` exceedingly difficult "" for Mr Gorbachev to revitalise the Soviet economy but it was [Target premature][Focal_occasion to predict failure]. ",Herr Baker sade att det skulle bli `oerhört svårt` för Herr Gorbatjov att vitalisera den sovjetiska ekonomin men det var [Target för tidigt][Focal_occasion att förutsäga misslyckande].
Relative_time,It is also [Target premature][Focal_occasion to assume that the single European market means that rival continental financial centres will deliberately keep regulatory standards below London 's].,Det är också [Target för tidigt][Focal_occasion att anta att den gemensamma europeiska marknaden innebär att rivaliserande kontinentala finanscentra medvetet kommer att hålla regleringsstandarderna under Londons].
Relative_time,"The State Department is murmuring that it is ` [Target premature][Focal_occasion to speculate "" on the long-term implications of the coup]. ","Utrikesdepartementet mumlar att det är ` [Target för tidigt][Focal_occasion att spekulera "" om de långsiktiga konsekvenserna av kuppen]."
Relative_time,"It may be [Target premature][Focal_occasion to assign the Newton St. Loe mosaic to such a school]: indeed , given the vagueries of stylistic relationships in this region it might be rash . ","Det kan vara [Target förhastat][Focal_occasion att tilldela Newton St. Loe-mosaiken till en sådan skola]: faktiskt, med tanke på osäkerheterna kring de stilistiska relationerna i denna region kan det vara förhastat."
Relative_time,He said it was [Target premature][Focal_occasion to make further comment].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"Of course , it is [Target premature][Focal_occasion to propose Mr Lang to the Pope for canonisation]. ","Självklart, det är [Target för tidigt][Focal_occasion att föreslå Herr Lang till påven för kanonisering]."
Relative_time,"However , [Focal_occasion the discontinuation of BCG vaccination for teenagers]is [Target premature]for a number of reasons . ",Dock är [Focal_occasion upphörandet av BCG-vaccination för tonåringar] [Target för tidigt] av ett antal skäl.
Relative_time,"` I think it is [Interval a little][Target premature]at this stage [Focal_occasion to be dreaming of a green Christmas], "" Mr Gould added . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,The Government have made it clear that [Focal_occasion a decision on the site]would be [Target premature]at this stage .,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,He said there was a great deal of consultation and investigation to be undertaken and [Focal_participant the bus managers]were being [Target premature][Focal_occasion in their reaction].,Han sade att det var en hel del konsultationer och utredningar att utföras och [Focal_participant busscheferna] var [Target förhastade][Focal_occasion i deras reaktion].
Relative_time,[Focal_participant Ocean-mining companies]would be [Target premature][Focal_occasion in thinking that this offers a solution to their problems].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,But [Focal_participant the financial press]was [Target premature][Focal_occasion in reporting Cork Gully 's appointment as liquidator].,Men [Focal_participant finanspressen] var [Target för tidig] [Focal_occasion med att rapportera Cork Gullys utnämning till likvidator].
Relative_time,"Against this lobby was ranged another , dedicated to defending hard-pressed parents against [Target premature][Focal_occasion judgements about their competence and commitment], the largest organization of which was the Family Rights Group . ","Mot denna lobby stod en annan, som ägnade sig åt att försvara hårt ansatta föräldrar mot [Target förhastade][Focal_occasion bedömningar om deras kompetens och engagemang], vars största organisation var Family Rights Group."
Relative_time,The [Target premature][Focal_occasion closing of the museum]was strange .,Den [Target för tidiga][Focal_occasion stängningen av museet]var märklig .
Relative_time,"Some say cooking in aluminium foil presents a risk of the metal depositing in the food , not a pleasant prospect in view of the evidence of aluminium poisoning resulting in [Target premature][Focal_occasion senility or Alzheimer 's Disease]. ","Vissa säger att matlagning i aluminiumfolie medför en risk för att metallen avsätter sig i maten, ingen angenäm utsikt med tanke på bevisen för aluminiumförgiftning som leder till [Target för tidig][Focal_occasion senilitet eller Alzheimers sjukdom]."
Relative_time,"But even Med-type , non-sensitive skins need sun-protection against [Target premature][Focal_occasion ageing]. ","Men även Med-typ , icke-känslig hud behöver solskydd mot [Target för tidigt][Focal_occasion åldrande]."
Relative_time,But the gain hardly offset the [Target premature][Focal_occasion revelation to the Germans of this promising new weapon].,Men vinsten uppvägde knappast det [Target för tidiga][Focal_occasion avslöjandet för tyskarna av detta lovande nya vapen].
Relative_time,"In a world ranking of [Target premature][Focal_occasion death before the age of 60], Northern Ireland and Scotland are near the top and England and Wales are about a third of the way down . ","I en världsranking av [Target förtida][Focal_occasion död före 60 års ålder], ligger Nordirland och Skottland nära toppen och England och Wales ligger ungefär en tredjedel ner."
Relative_time,The time has come to consider target reductions in [Target premature][Focal_occasion deaths from strokes and heart disease]; the great waster of life in a modern society .,Tiden är inne att överväga målsatta minskningar av [Target för tidiga][Focal_occasion dödsfall på grund av stroke och hjärtsjukdom]; den stora livsslösaren i ett modernt samhälle.
Relative_time,"While the outbreak directed media attention to pollution in the North Sea , [Focal_occasion ascribing the guilt to pollution]was [Target premature]. ","Även om utbrottet riktade medieuppmärksamheten mot föroreningar i Nordsjön, [Focal_occasion att lägga skulden på föroreningar] var [Target förhastat]."
Relative_time,"[Focal_occasion Such criticism]was [Target premature], as it is now clear that in many parts of the world long dead-straight trackways were laid out and , in several cases , are still used . ","[Focal_occasion Sådan kritik] var [Target förhastad], då det nu står klart att i många delar av världen långa spikraka spår lades ut och, i flera fall, fortfarande används."
Relative_time,[Focal_occasion The celebrations]are [Target premature].,[Focal_occasion Festligheterna] är [Target för tidiga].
Relative_time,"[Focal_occasion The demand]was [Target premature], because it was made and served before the expiration of a month from the 31 July bill . ","[Focal_occasion Kravet] var [Target för tidigt], eftersom det framställdes och delgavs före utgången av en månad från den 31 juli-räkningen."
Relative_time,I consider [Focal_occasion the hon. Gentleman 's remarks][Degree a little][Target premature].,Jag anser [Focal_occasion den ärade ledamotens yttranden][Degree en aning][Target för tidiga].
Relative_time,And just exactly [Interval how many weeks][Target premature]is [Focal_participant this baby]?,Och precis [Interval hur många veckor][Target för tidigt] är [Focal_participant den här bebisen]?
Relative_time,Mr Clarke told the FBU leaders that [Focal_occasion industrial action]was [Target premature]because firefighters were not due to settle their claim until November .,Herr Clarke sade till FBU-ledarna att [Focal_occasion stridsåtgärder] var [Target förhastat] eftersom brandmännen inte skulle slutföra sitt krav förrän i november.
Relative_time,"The BBC would say only that [Focal_occasion the speculation]was ` [Target premature]"" . ",BBC ville bara säga att [Focal_occasion spekulationen] var ` [Target för tidig]` .
Relative_time,"` I had been to see him the [Target previous][Focal_occasion day], and arranged that he come and teach me Dutch . ","Jag hade varit och träffat honom den [Target förra][Focal_occasion dagen], och ordnat så att han skulle komma och lära mig holländska ."
Relative_time,"Tamar found the side-saddle strange at first , but her [Target previous][Focal_occasion experience]stood her in good stead . ","Tamar tyckte sidsadeln var konstig till en början, men hennes [Target tidigare][Focal_occasion erfarenhet] kom henne väl till pass."
Relative_time,In 1990 this involved scaling Mont Blanc with no [Target previous][Focal_occasion mountaineering experience].,1990 innebar detta att bestiga Mont Blanc utan någon [Target tidigare][Focal_occasion bergsklättrarerfarenhet].
Relative_time,Those with [Target previous][Focal_occasion piping or drumming experience]can join the OTC Pipes and Drums .,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"According to the organisers no [Target previous][Focal_occasion dancing experience]is needed for the classes , which they say will also provide plenty of exercise and the opportunity to meet new friends . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"Like [Target previous][Focal_occasion government action to boost the native film industry], Eady strengthened the ties between British and American production . ","Liksom [Target tidigare][Focal_occasion regeringsåtgärd för att främja den inhemska filmindustrin], stärkte Eady banden mellan brittisk och amerikansk produktion."
Relative_time,"New Zealand 's [Target previous][Focal_occasion Labour government]found itself unable to complete the job of economic liberalisation , and its members bickered among themselves . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"The five parties of the [Target previous][Focal_occasion coalition government], dissolved on March 29 [ see p. 38114 ] , appeared to have found common ground for continuing their coalition , in power since the 1987 elections . ","De fem partierna i den [Target tidigare][Focal_occasion koalitionsregeringen], upplöst den 29 mars [ se s. 38114 ], verkade ha hittat en gemensam grund för att fortsätta sin koalition, vid makten sedan valet 1987."
Relative_time,"Compared with the [Target previous][Focal_occasion week], there was a trebling in the rate of flu and a doubling of the rate of flu-like illness . ","Jämfört med den [Target förra][Focal_occasion veckan], noterades en tredubbling av antalet influensafall och en fördubbling av antalet influensaliknande sjukdomsfall."
Relative_time,"Associated Press reported on Nov. 29 that only 100 people had accepted the amnesty offer , while 150 more people had been arrested the [Target previous][Focal_occasion week], adding to thousands of FIS supporters detained without trial . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"It was voluntary for others at that stage , though from last year those transferring to fellowship had to show their CPD record for the [Target previous][Focal_occasion three years]. ","Det var frivilligt för andra i det skedet, även om sedan förra året de som övergick till medlemskap måste visa sin CPD-journal för de [Target tidigare][Focal_occasion tre åren]."
Relative_time,"Waxing , a more traditional English technique employed by those unable or unwilling to undertake french polishing , ousted the latter by the 1920s , having run alongside it for the [Target previous][Focal_occasion forty years]. ","Vaxning, en mer traditionell engelsk teknik som användes av dem som var oförmögna eller ovilliga att utföra schellackpolering, trängde undan den senare på 1920-talet, efter att ha löpt parallellt med den under de [Target föregående][Focal_occasion fyrtio åren]."
Relative_time,"Attendance was considerably higher than in [Target previous][Focal_occasion years], with over 1,000 visitors per day . ","Besöksantalet var betydligt högre än under [Target tidigare][Focal_occasion år], med över 1 000 besökare per dag."
Relative_time,"All things considered , he departed for Aix in that summer of 1924 in calmer mind than in either of the two [Target previous][Focal_occasion years]. ","Allt sammantaget, han for till Aix den sommaren 1924 med lugnare sinne än under någon av de två [Target tidigare][Focal_occasion år]."
Relative_time,Material needs to arrive by the 8th of [Focal_occasion the month][Target previous][Landmark_occasion to publication].,Material måste anlända senast den 8:e i [Focal_occasion månaden][Target föregående][Landmark_occasion inför publicering].
Relative_time,These rates were an average of their piecework earnings in [Focal_occasion the three weeks][Target previous][Landmark_occasion to the job change].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"[Target Previous][Landmark_occasion to my arrival in Sydney], [Focal_occasion I was at a stage of uncertainty as to what I did and did not believe]. ","[Target Previous][Landmark_occasion Inför min ankomst till Sydney], [Focal_occasion jag befann mig i en fas av osäkerhet angående vad jag trodde och inte trodde]."
Relative_time,For [Focal_occasion two years][Target previous][Landmark_occasion to the war]I had been painting ; before that I was a school master teaching drawing and painting .,I [Focal_occasion två år][Target före][Landmark_occasion kriget] hade jag målat; innan dess var jag skollärare som undervisade i teckning och måleri.
Relative_time,Just [Target previous][Landmark_occasion to our visit to this latter small harbour][Focal_occasion a well known German smuggling vessel had been coopering off the coast and local boats had been landing cases of spirits].,Precis [Target tidigare][Landmark_occasion innan vårt besök i denna senare lilla hamn][Focal_occasion ett välkänt tyskt smugglingsfartyg hade legat och 'coopererat' utanför kusten och lokala båtar hade landsatt lådor med sprit].
Relative_time,"Of course , much survey and exploratory work on the North Sea Oil fields had been carried out in [Focal_occasion the years][Target previous][Landmark_occasion to our patrols]. ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"The abundant rains that came in [Focal_occasion the weeks][Target previous][Landmark_occasion to Gould 's arrival]had attracted birds in their thousands , some nf which had never been seen in the area before . ","De rikliga regnen som kom under [Focal_occasion veckorna][Target före][Landmark_occasion Goulds ankomst]hade lockat tusentals fåglar, varav några aldrig hade setts i området tidigare."
Relative_time,Nor could she have said what made her so positive about this assumption that had become a fixture in her head -- unless it was the fact of Silas 's [Target previous][Focal_occasion near engagement to Doreen].,Inte heller kunde hon ha sagt vad som gjorde henne så positiv till detta antagande som hade blivit en fix idé i hennes huvud -- om det inte var det faktum att Silas [Target tidigare][Focal_occasion nära förestående förlovning med Doreen].
Relative_time,He admitted his [Target previous][Focal_occasion contacts with Communist and Marxist writers]but refused to say who else was present .,Han medgav sina [Target tidigare][Focal_occasion kontakter med kommunistiska och marxistiska författare] men vägrade att säga vilka andra som var närvarande.
